,country,article_name,revision_id,article_quality_est.,population
36228,Romania,Ion I. Câmpineanu,768317382.0,Stub,19241000
36229,Romania,Mihail Pherekyde,768317398.0,Stub,19241000
36230,Romania,Sorin Cîmpeanu,768348085.0,Start,19241000
36231,Romania,Petre S. Aurelian,768511053.0,Stub,19241000
36232,Romania,Constantin A. Crețulescu,768576222.0,Stub,19241000
36233,Romania,Constantin Coandă,768594705.0,Stub,19241000
36234,Romania,Dimitrie Cornea,769377100.0,Stub,19241000
36235,Romania,Csaba Ferenc Asztalos,770411341.0,Stub,19241000
36236,Romania,Gheorghe I. Brătianu,770759602.0,Start,19241000
36237,Romania,Gheorghe Teleman,771017295.0,Stub,19241000
36238,Romania,Oana Niculescu-Mizil,771260685.0,C,19241000
36239,Romania,Zsolt Nagy,771859095.0,Start,19241000
36240,Romania,Lazăr Comănescu,773070870.0,Stub,19241000
36241,Romania,Tudor Vladimirescu,773883264.0,C,19241000
36242,Romania,Anton Moisescu,773952955.0,Stub,19241000
36243,Romania,Nicolae L. Lupu,776153321.0,Stub,19241000
36244,Romania,David Korner,776889309.0,Start,19241000
36245,Romania,Lavinia Șandru,777157119.0,C,19241000
36246,Romania,Lia Manoliu,777307426.0,C,19241000
36247,Romania,Sorin Oprescu,778055795.0,C,19241000
36248,Romania,Constantin David (activist),778255678.0,B,19241000
36249,Romania,Mircea Stănescu,778898248.0,Stub,19241000
36250,Romania,Mitzura Arghezi,779539219.0,Stub,19241000
36251,Romania,Gheorghe Ștefan (politician),779688119.0,Stub,19241000
36252,Romania,Luiza Zavloschi,779963042.0,Stub,19241000
36253,Romania,Manea Mănescu,780055108.0,Start,19241000
36254,Romania,Elena Udrea,780286536.0,GA,19241000
36255,Romania,Simion Bughici,780808817.0,Start,19241000
36256,Romania,Marcel Dinu,781917956.0,Stub,19241000
36257,Romania,Aurel Onciul,782572674.0,Start,19241000
36258,Romania,Emil Bobu,782947815.0,B,19241000
36259,Romania,Alexandru Bogdan-Pitești,782953646.0,FA,19241000
36260,Romania,Béla Markó,783193222.0,Stub,19241000
36261,Romania,Remus Cernea,783226874.0,B,19241000
36262,Romania,Vasile Duță,783419899.0,Stub,19241000
36263,Romania,Constantin Popescu,783550852.0,Stub,19241000
36264,Romania,Tancred Constantinescu,783551598.0,Stub,19241000
36265,Romania,Mihai Antonescu,783982257.0,Start,19241000
36266,Romania,Dimitrie Macedonski,784136470.0,Start,19241000
36267,Romania,Constantin Dobrescu-Argeș,784160123.0,FA,19241000
36268,Romania,Ion Emanuel Florescu,784308305.0,Stub,19241000
36269,Romania,Barbu Catargiu,784308626.0,C,19241000
36270,Romania,Ioan Flueraș,784670194.0,B,19241000
36271,Romania,List of Romanian politicians convicted of crimes,784892153.0,C,19241000
36272,Romania,George D. Vernescu,784933996.0,Start,19241000
36273,Romania,George Panu,784942435.0,B,19241000
36274,Romania,Gheorghe N. Leon,785035792.0,Start,19241000
36275,Romania,Ștefan Gheorghiu (trade unionist),785035879.0,Stub,19241000
36276,Romania,Dimitrie I. Ghika,785036239.0,Start,19241000
36277,Romania,Ion Rațiu,785849199.0,Start,19241000
36278,Romania,I. C. Frimu,785950309.0,C,19241000
36279,Romania,Avram Imbroane,785974489.0,GA,19241000
36280,Romania,Ioan Totu,786096006.0,Start,19241000
36281,Romania,Iorgu Iordan,786097013.0,C,19241000
36282,Romania,Raluca Turcan,786151984.0,C,19241000
36283,Romania,Ion Mihalache,787311567.0,B,19241000
36284,Romania,Ilie Moscovici,787311615.0,B,19241000
36285,Romania,Andrei Mureșanu,787353629.0,Start,19241000
36286,Romania,Nicolae Militaru,787382161.0,Start,19241000
36287,Romania,Ion Nistor,787385543.0,C,19241000
36288,Romania,Mihai Ralea,787674347.0,FA,19241000
36289,Romania,George Ranetti,787687294.0,FA,19241000
36290,Romania,Adrian Năstase,787726537.0,C,19241000
36291,Romania,Rodica Stănoiu,787824324.0,C,19241000
36292,Romania,Stephan Roll,787835012.0,B,19241000
36293,Romania,Corina Șuteu,787876802.0,Start,19241000
36294,Romania,Corneliu Mănescu,787980780.0,Start,19241000
36295,Romania,Hildegard Puwak,788045020.0,C,19241000
36296,Romania,Petre P. Negulescu,788105382.0,B,19241000
36297,Romania,Teodor Meleșcanu,788198827.0,C,19241000
36298,Romania,Horia Sima,788268965.0,C,19241000
36299,Romania,Ștefan Foriș,788278193.0,B,19241000
36300,Romania,Vasile Luca,788278489.0,GA,19241000
36301,Romania,Leonard Orban,788278860.0,B,19241000
36302,Romania,György Frunda,788279063.0,GA,19241000
36303,Romania,Alexandru Djuvara,788404375.0,Stub,19241000
36304,Romania,Lia Olguța Vasilescu,788411025.0,C,19241000
36305,Romania,Ion Caramitru,788411474.0,C,19241000
36306,Romania,Mihai Stelescu,788463729.0,C,19241000
36307,Romania,Henric Streitman,788498155.0,FA,19241000
36308,Romania,Ion Theodorescu-Sion,788674572.0,FA,19241000
36309,Romania,Victor Rebengiuc,788689838.0,FA,19241000
36310,Romania,Petre Mavrogheni,788797898.0,Start,19241000
36311,Romania,Mircea Druc,788880080.0,Start,19241000
36312,Romania,Valeriu Tabără,788880609.0,C,19241000
36313,Romania,Claudia Țapardel,788938560.0,Start,19241000
36314,Romania,Cristian Dumitrescu,788938594.0,Start,19241000
36315,Romania,Elena Băsescu,788938681.0,C,19241000
36316,Romania,Elena Oana Antonescu,788938689.0,Stub,19241000
36317,Romania,Gabriela Crețu,788938695.0,Start,19241000
36318,Romania,Mihaela Popa,788938786.0,Start,19241000
36319,Romania,Petru Filip,788938859.0,Start,19241000
36320,Romania,Renate Weber,788938906.0,C,19241000
36321,Romania,Rovana Plumb,788938922.0,Stub,19241000
36322,Romania,Theodor Stolojan,788938972.0,Start,19241000
36323,Romania,Viorica Dăncilă,788939007.0,C,19241000
36324,Romania,Barbu Știrbey,789034030.0,Stub,19241000
36325,Romania,Antonie Iorgovan,789461274.0,Stub,19241000
36326,Romania,Alexandru B. Știrbei,789795396.0,FA,19241000
36327,Romania,Eugen Tomac,790008535.0,C,19241000
36328,Romania,Nicolae Manolescu,790401617.0,Start,19241000
36329,Romania,Luminița Anghel,790407047.0,C,19241000
36330,Romania,Roberta Anastase,790608196.0,Stub,19241000
36331,Romania,Daniela Buruiană,790608197.0,Stub,19241000
36332,Romania,Silvia Ciornei,790608201.0,Stub,19241000
36333,Romania,Monica Iacob Ridzi,790608224.0,Start,19241000
36334,Romania,Viorica Moisuc,790608243.0,Stub,19241000
36335,Romania,Maria Petre,790608248.0,Start,19241000
36336,Romania,Silvia Adriana Țicău,790608253.0,Stub,19241000
36337,Romania,Adina-Ioana Vălean,790608258.0,Stub,19241000
36338,Romania,Mircea Ciumara,790847175.0,Stub,19241000
36339,Romania,Constantin Ticu Dumitrescu,791240462.0,Stub,19241000
36340,Romania,Ioan Grigore Ghica,791745204.0,Stub,19241000
36341,Romania,Neagu Mihai,792859304.0,Stub,19241000
36342,Romania,Mugur Isărescu,793280367.0,C,19241000
36343,Romania,Vasile Lucaciu,793635987.0,Start,19241000
36344,Romania,A. C. Cuza,793790552.0,C,19241000
36345,Romania,Corina Crețu,794037225.0,GA,19241000
36346,Romania,Chivu Stoica,794038141.0,Start,19241000
36347,Romania,Ion Creangă,794111827.0,FA,19241000
36348,Romania,Dimitrie Ghica,794222007.0,Stub,19241000
36349,Romania,Gabriela Firea,794633423.0,Start,19241000
36350,Romania,Aurel Popovici,794690134.0,Start,19241000
36351,Romania,Lucrețiu Pătrășcanu,794702991.0,GA,19241000
36352,Romania,Codruț Șereș,794811014.0,Start,19241000
36353,Romania,Constantin Argetoianu,795153581.0,B,19241000
36354,Romania,Constantin S. Nicolăescu-Plopșor,795154652.0,GA,19241000
36355,Romania,Coriolan Brediceanu,795274639.0,Stub,19241000
36356,Romania,Corneliu Coposu,795281432.0,C,19241000
36357,Romania,Tudor Postelnicu,795283564.0,C,19241000
36358,Romania,Ilie Cătărău,795337212.0,GA,19241000
36359,Romania,Dumitru Dragomir,795340137.0,Stub,19241000
36360,Romania,Cristian Diaconescu,795483713.0,GA,19241000
36361,Romania,Cristian Ilie,795484653.0,Stub,19241000
36362,Romania,Alexandru Teriachiu,795595096.0,Stub,19241000
36363,Romania,Mihnea Motoc,795650900.0,Start,19241000
36364,Romania,Daciana Sârbu,795761811.0,C,19241000
36365,Romania,Adriana Săftoiu,796313750.0,C,19241000
36366,Romania,Iuliu Maniu,796447362.0,C,19241000
36367,Romania,Alexandru Averescu,796449232.0,FA,19241000
36368,Romania,Nicolae Crețulescu,796664733.0,Start,19241000
36369,Romania,Ioan Mang,796690411.0,Stub,19241000
36370,Romania,List of heads of state of Romania,797135576.0,C,19241000
36371,Romania,Ramona Mănescu,797161349.0,C,19241000
36372,Romania,Gheorghe Grigore Cantacuzino,797184306.0,Stub,19241000
36373,Romania,Ioan Kalinderu,797215649.0,FA,19241000
36374,Romania,Alexandru Papadopol-Calimah,797308075.0,Stub,19241000
36375,Romania,Petru Groza,797526165.0,B,19241000
36376,Romania,Adrian Păunescu,797708778.0,C,19241000
36377,Romania,Nicolae Fleva,798012773.0,FA,19241000
36378,Romania,Adrian Severin,798172955.0,Start,19241000
36379,Romania,Nicolae Rainea,798255786.0,Start,19241000
36380,Romania,Benno Straucher,798379859.0,FA,19241000
36381,Romania,Ion Dolănescu,798428484.0,Stub,19241000
36382,Romania,Marta Rădulescu,798489018.0,GA,19241000
36383,Romania,Lia Roberts,798630714.0,Stub,19241000
36384,Romania,Dan Voiculescu,798800299.0,C,19241000
36385,Romania,Olga Bancic,799065249.0,C,19241000
36386,Romania,Gheorghe Apostol,799211309.0,C,19241000
36387,Romania,Norica Nicolai,799299803.0,C,19241000
36388,Romania,Dacian Cioloș,799953544.0,GA,19241000
36389,Romania,Ion Gheorghe Maurer,799963259.0,C,19241000
36390,Romania,Doina Florica Ignat,800205404.0,Stub,19241000
36391,Romania,Alexandru Vaida-Voevod,800441081.0,C,19241000
36392,Romania,Alina Gorghiu,800555504.0,C,19241000
36393,Romania,Corneliu Vadim Tudor,800668446.0,C,19241000
36394,Romania,Puiu Hașotti,800720344.0,Start,19241000
36395,Romania,Nicolae Văcăroiu,800931565.0,C,19241000
36396,Romania,Gheorghe Argeșanu,800977624.0,Start,19241000
36397,Romania,Ecaterina Andronescu,801103393.0,B,19241000
36398,Romania,Gheorghe Flutur,801125835.0,Start,19241000
36399,Romania,Virgil Trofin,801125842.0,C,19241000
36400,Romania,Octavian Bellu,801208697.0,C,19241000
36401,Romania,Mircea Ionescu-Quintus,801226993.0,Stub,19241000
36402,Romania,Nicolae Mișu (tennis),801270888.0,Stub,19241000
36403,Romania,Vasile Milea,801539450.0,Start,19241000
36404,Romania,Nicolae Iorga,802052514.0,FA,19241000
36405,Romania,Monica Macovei,802655445.0,B,19241000
36406,Romania,George Barbu Știrbei,802817420.0,FA,19241000
36407,Romania,Victor Ponta,803435110.0,FA,19241000
36408,Romania,Klaus Iohannis,803453891.0,B,19241000
36409,Romania,Nicolae Matei,803558240.0,Stub,19241000
36410,Romania,Christian Rakovsky,803676090.0,FA,19241000
36411,Romania,Marius Lazurca,803753417.0,Stub,19241000
36412,Romania,List of Ministers of Finance of Romania,803782291.0,Start,19241000
36413,Romania,Ion Antonescu,803923658.0,FA,19241000
36414,Romania,Corneliu Zelea Codreanu,804006863.0,FA,19241000
36415,Romania,Ilie Năstase,804223382.0,C,19241000
36416,Romania,Theodor Rosetti,804235071.0,Stub,19241000
36417,Romania,Take Ionescu,804252215.0,FA,19241000
36418,Romania,Elena Bacaloglu,804258210.0,FA,19241000
36419,Romania,Nicolae Constantin Batzaria,804258336.0,FA,19241000
36420,Romania,Mircea Diaconu,804258707.0,C,19241000
36421,Romania,Anghel Iordănescu,804340585.0,C,19241000
36422,Romania,Barbu Lăzăreanu,804383040.0,B,19241000
36423,Romania,A. L. Zissu,804493881.0,B,19241000
36424,Romania,Filip Teodorescu,804527476.0,Start,19241000
36425,Romania,Ana Pauker,804534851.0,B,19241000
36426,Romania,Gabriela Szabo,804587823.0,Start,19241000
36427,Romania,Octavian Goga,804847357.0,C,19241000
36428,Romania,Cătălin Moroșanu,804896902.0,C,19241000
36429,Romania,Liviu Pop,805013896.0,Start,19241000
36430,Romania,Adrian Papahagi,805068272.0,Start,19241000
36431,Romania,George Diamandy,805163279.0,FA,19241000
36432,Romania,Paul-Philippe Hohenzollern,805246276.0,C,19241000
36433,Romania,List of Presidents of Romania,805429878.0,C,19241000
36434,Romania,Gheorghe Cristescu,805447767.0,B,19241000
36435,Romania,Gheorghe Flondor,805447839.0,C,19241000
36436,Romania,Gheorghe Funar,805447855.0,Start,19241000
36437,Romania,Corneliu Ciontu,805450991.0,Stub,19241000
36438,Romania,Gigi Becali,805586936.0,C,19241000
36439,Romania,Nicu Ceaușescu,805625023.0,Start,19241000
36440,Romania,Maria Antonescu,805726737.0,FA,19241000
36441,Romania,Ecaterina Arbore,805791944.0,Start,19241000
36442,Romania,Sevil Shhaideh,805798942.0,Start,19241000
36443,Romania,Iordan Bărbulescu,805801838.0,Start,19241000
36444,Romania,Clotilde Armand,805809396.0,GA,19241000
36445,Romania,Alexandrina Cantacuzino,805809686.0,FA,19241000
36446,Romania,Gheorghe Gheorghiu-Dej,805811691.0,C,19241000
36447,Romania,Călin Popescu-Tăriceanu,805818060.0,C,19241000
36448,Romania,Nicolae Cajal,806181190.0,Stub,19241000
36449,Romania,Udriște Năsturel,806377556.0,FA,19241000
36450,Romania,Vasile Soare,806544054.0,Start,19241000
36451,Romania,Petre Roman,806585306.0,Start,19241000
36452,Romania,Nicolae Ceaușescu,806631848.0,B,19241000
36453,Romania,Grigore Filipescu,806781209.0,FA,19241000
36454,Romania,Grigore Răceanu,806803237.0,Start,19241000
36455,Romania,Mihail Sadoveanu,806887980.0,FA,19241000
36456,Romania,Constantin Ion Parhon,807088959.0,C,19241000
36457,Romania,Elena Ceaușescu,807190561.0,C,19241000
36458,Romania,Liviu Dragnea,807458239.0,C,19241000
36459,Romania,Mircea Geoană,807458462.0,C,19241000
36460,Romania,Valeriu Zgonea,807458599.0,Stub,19241000
36461,Romania,Dan Șova,807459259.0,Start,19241000
36462,Romania,Radu Câmpeanu,807459603.0,Stub,19241000
36463,Romania,Nicușor Dan,807459726.0,C,19241000
36464,Romania,Hunor Kelemen,807459802.0,C,19241000
36465,Russia,Nikolai Sulima,627001041.0,Stub,146733000
36466,Russia,Viktor Antonov,671890885.0,Stub,146733000
36467,Russia,Sergey Zorin,678595657.0,Stub,146733000
36468,Russia,Alexander Barybin,680886613.0,Stub,146733000
36469,Russia,Yury Zaostrovtsev,684179656.0,Stub,146733000
36470,Russia,Yury Lutovinov,699336991.0,Start,146733000
36471,Russia,Vasiliy Pokotilo,699339086.0,Stub,146733000
36472,Russia,Viktor Anpilov,699565471.0,Stub,146733000
36473,Russia,Mikhail Aleksandrovich Stakhovich,702832114.0,Stub,146733000
36474,Russia,Sergei Ivanovich Tiulpanov,702949370.0,Start,146733000
36475,Russia,Sergei Zubatov,703386200.0,Start,146733000
36476,Russia,Magomed Omarov (politician),704597450.0,Start,146733000
36477,Russia,Mikhail Lapshin,704897187.0,Stub,146733000
36478,Russia,Pyotr Krasikov,704933176.0,Stub,146733000
36479,Russia,Anatoly Bykov,705119502.0,Stub,146733000
36480,Russia,Alexander Filatov,705204037.0,Stub,146733000
36481,Russia,Vladimir Laptev,705518883.0,Stub,146733000
36482,Russia,Nikolay Dudov,705817095.0,Stub,146733000
36483,Russia,Nikolay Shaklein,705870505.0,Stub,146733000
36484,Russia,Mikhail Prusak,705882918.0,Stub,146733000
36485,Russia,Alexey Chernyshyov,705883069.0,Stub,146733000
36486,Russia,Nikolay Bogachyov,706047516.0,Start,146733000
36487,Russia,Pyotr Latyshev,706263160.0,Start,146733000
36488,Russia,Mikhail Batin,706586976.0,Start,146733000
36489,Russia,Salau Aliyev,706773200.0,Stub,146733000
36490,Russia,Balthasar von Campenhausen,706786237.0,Start,146733000
36491,Russia,Peter Troubetzkoy,706786334.0,Stub,146733000
36492,Russia,Alexander Panyushkin,707190096.0,Stub,146733000
36493,Russia,Osip Kozodavlev,707961181.0,Stub,146733000
36494,Russia,Vasily Lanskoy,707961373.0,Stub,146733000
36495,Russia,Nikolay Mordvinov (admiral),708235556.0,Start,146733000
36496,Russia,Gustav Klinger,709014685.0,Stub,146733000
36497,Russia,Mikhail Yasnov,709660834.0,Stub,146733000
36498,Russia,Sultan Majid Afandiyev,709878930.0,Start,146733000
36499,Russia,Vladimir Sloutsker,710032569.0,Stub,146733000
36500,Russia,Solomon Lozovsky,710398225.0,Start,146733000
36501,Russia,Valery Golubev,710803496.0,Stub,146733000
36502,Russia,Viktoriya Mitina,710803787.0,Stub,146733000
36503,Russia,Vasiliy Shandybin,711210443.0,Stub,146733000
36504,Russia,Oleg Vyugin,711900520.0,Stub,146733000
36505,Russia,Alexey Sergeyevich Yermolov,712607384.0,Start,146733000
36506,Russia,Mikhail Mokretsov,712699136.0,Start,146733000
36507,Russia,Vladimir Samozhenkov,712760926.0,Stub,146733000
36508,Russia,Igor Albin,712907879.0,Stub,146733000
36509,Russia,Oleg Safonov,712915455.0,Stub,146733000
36510,Russia,Mukhammat Sabirov,713055213.0,Stub,146733000
36511,Russia,Aaron Soltz,713360433.0,Start,146733000
36512,Russia,Alexander Gurov (politician),713738265.0,Stub,146733000
36513,Russia,Vassily Balabanov,714170093.0,Start,146733000
36514,Russia,Jacob Sievers,714302437.0,Start,146733000
36515,Russia,Kirill Tomashevich,714839985.0,Stub,146733000
36516,Russia,Pavel Mif,714884254.0,Stub,146733000
36517,Russia,Anatoly Tyazhlov,714886554.0,Stub,146733000
36518,Russia,Vladimir Rakhmanin,715025136.0,Start,146733000
36519,Russia,Ivan Muravyov-Apostol,715380185.0,Start,146733000
36520,Russia,Georg Myasnikov,715539821.0,Stub,146733000
36521,Russia,Aleksandr Fyodorovich Rittikh,716005933.0,Stub,146733000
36522,Russia,Sergey Subbotin,716237732.0,Start,146733000
36523,Russia,Pyotr Lomako,716773160.0,Start,146733000
36524,Russia,Joaquim Crima,716987430.0,Stub,146733000
36525,Russia,Maksim Mishchenko,717157626.0,Stub,146733000
36526,Russia,Nikolai Rozenbakh,717492487.0,Stub,146733000
36527,Russia,Nikolay Muraviev,717726112.0,Stub,146733000
36528,Russia,Sergey Manukhin,717726156.0,Stub,146733000
36529,Russia,Aleksandr Zarubin,718187743.0,Start,146733000
36530,Russia,Alexey Kharuzin,718463109.0,Start,146733000
36531,Russia,Konstantin Kostin (politician),718512855.0,GA,146733000
36532,Russia,Leonid Gorbenko,718651486.0,Start,146733000
36533,Russia,Vyacheslav Kislitsyn,719050262.0,Stub,146733000
36534,Russia,Nikolay Vinogradov,719323622.0,Stub,146733000
36535,Russia,Mikhail Nikolayevich Ostrovsky,719332178.0,Start,146733000
36536,Russia,Gennady Lebedev,719758003.0,Start,146733000
36537,Russia,Vladislav Zotin,719836875.0,Stub,146733000
36538,Russia,Valery Chaptynov,720211311.0,Stub,146733000
36539,Russia,Maxim Viktorov,720598927.0,C,146733000
36540,Russia,Peter von Meyendorff,721475263.0,Stub,146733000
36541,Russia,Alexey Krutikov (politician),721542372.0,Stub,146733000
36542,Russia,Lola Voronina,721629417.0,Stub,146733000
36543,Russia,Vladimir Kolokoltsev,721716200.0,C,146733000
36544,Russia,Nikolai Gorbunov,721772572.0,Start,146733000
36545,Russia,Sergey Donskoy,721887305.0,Stub,146733000
36546,Russia,Dmitry Nikolayevich Filippov,721888599.0,Start,146733000
36547,Russia,Zilya Valeeva,722814345.0,Start,146733000
36548,Russia,Alexey Podberezkin,723159568.0,Stub,146733000
36549,Russia,Leonid Korotkov,723191310.0,Start,146733000
36550,Russia,Valentin Korabelnikov,723488241.0,Start,146733000
36551,Russia,Yevhen Neronovych,723564313.0,Start,146733000
36552,Russia,Ivan Tovstukha,723618650.0,Start,146733000
36553,Russia,Vladimir Ksandrov,723997041.0,Stub,146733000
36554,Russia,Sergey Lapin (diplomat),724524255.0,Start,146733000
36555,Russia,Lev Perovski,725108782.0,Stub,146733000
36556,Russia,Yury Biryukov,725137593.0,Stub,146733000
36557,Russia,Lev Kasso,725173502.0,Start,146733000
36558,Russia,Alexander Dmitrievich Zinoviev,725224837.0,Start,146733000
36559,Russia,Yakov Rostovtsev,726080765.0,Stub,146733000
36560,Russia,Georgy Oppokov,726684681.0,Stub,146733000
36561,Russia,Ivan Teodorovich,726684802.0,Start,146733000
36562,Russia,Semyon Sereda,726687151.0,Stub,146733000
36563,Russia,Lyubov Blizhina,726747410.0,Stub,146733000
36564,Russia,Andrey Bronitsyn,726747414.0,Stub,146733000
36565,Russia,Dimitri Gusakov,726747418.0,Stub,146733000
36566,Russia,Aleksandr Kurdyumov,726747429.0,Stub,146733000
36567,Russia,Valentin Sviridov,726747447.0,Stub,146733000
36568,Russia,Sergey Sirotkin (politician),726747448.0,Stub,146733000
36569,Russia,Oleg Skorlukov,726747457.0,Stub,146733000
36570,Russia,Yevgeni Viktorovich Ivanov,730075106.0,Stub,146733000
36571,Russia,Vladimir Ovsyannikov,730096924.0,Stub,146733000
36572,Russia,Alexey Ostrovsky,730687976.0,Stub,146733000
36573,Russia,Georg von Cancrin,730860769.0,C,146733000
36574,Russia,Mikhail Mikhailovich Golitsyn (admiral),732425100.0,Start,146733000
36575,Russia,Grigory Aleksinsky,732684495.0,Start,146733000
36576,Russia,Alexander Ryazanov,734130086.0,Stub,146733000
36577,Russia,Filipp Vigel,734883389.0,Stub,146733000
36578,Russia,Sopubek Begaliev,736296295.0,Start,146733000
36579,Russia,Maksim Sokolov,736633047.0,Start,146733000
36580,Russia,Victor Litvinov,736718355.0,Stub,146733000
36581,Russia,Andrey Selivanov (chess player),737420475.0,Start,146733000
36582,Russia,Viktor Yerin,737581266.0,Start,146733000
36583,Russia,Viktor Shershunov,738079569.0,Stub,146733000
36584,Russia,Andrey Belyaninov,738520618.0,Start,146733000
36585,Russia,Vyacheslav Trubnikov,738668013.0,Stub,146733000
36586,Russia,Vasili Stepanovich Popov,740509277.0,Stub,146733000
36587,Russia,Meta Vannas,741263860.0,Stub,146733000
36588,Russia,Kamil Iskhakov,742233912.0,Start,146733000
36589,Russia,Sergei Kukharenko,742234852.0,Start,146733000
36590,Russia,Mikhail Mikhailovich Golitsyn,742905460.0,Stub,146733000
36591,Russia,Anatoly Popov,743995303.0,Stub,146733000
36592,Russia,Sergei Mikhailovich Smirnov,744076751.0,Stub,146733000
36593,Russia,Nikolay Travkin,745486112.0,Stub,146733000
36594,Russia,Yaacov Liberman,745486392.0,Stub,146733000
36595,Russia,Dmitry Kochnev,745929563.0,Stub,146733000
36596,Russia,Vyacheslav Menzhinsky,747148343.0,Start,146733000
36597,Russia,Sergey Tsoy,747287673.0,Stub,146733000
36598,Russia,Nikolai Ignatov,747601188.0,Start,146733000
36599,Russia,Boris Kovalchuk,748073312.0,Stub,146733000
36600,Russia,Mikhail Delyagin,748163451.0,Stub,146733000
36601,Russia,Nikolai Glebov-Avilov,748252263.0,Start,146733000
36602,Russia,Viktor Sysoyev,748359291.0,Stub,146733000
36603,Russia,Viktor Cherkesov,749478717.0,Start,146733000
36604,Russia,Aleksandr Potapov,750040899.0,Stub,146733000
36605,Russia,Anna Rozental,750913698.0,Start,146733000
36606,Russia,Sergey Lebedev (politician),751715914.0,Start,146733000
36607,Russia,Maxim Gromov,751787240.0,Start,146733000
36608,Russia,Shukrullo Mirsaidov,752961913.0,Start,146733000
36609,Russia,Varvara Yakovleva (politician),753591752.0,Start,146733000
36610,Russia,Adilgerei Magomedtagirov,754112252.0,Start,146733000
36611,Russia,Alexander Voloshin,754262387.0,Start,146733000
36612,Russia,Vladislav Grib,755078336.0,Stub,146733000
36613,Russia,Igor Artemyev,755111060.0,Stub,146733000
36614,Russia,Alexei Polivanov,755236109.0,Start,146733000
36615,Russia,Alexander Viktorovich Blokhin,755801316.0,Start,146733000
36616,Russia,Oleg Malyshkin,755953884.0,Start,146733000
36617,Russia,Galina Shirshina,756219005.0,Start,146733000
36618,Russia,Alexander Zhukov,756679689.0,Start,146733000
36619,Russia,Lyubov Sliska,756679898.0,Stub,146733000
36620,Russia,Yaroslav Nilov,756680207.0,Stub,146733000
36621,Russia,Yelena Drapeko,756680218.0,Start,146733000
36622,Russia,Valery Okulov,756706369.0,Stub,146733000
36623,Russia,Gavriil Antonovich Katakazi,756878004.0,Stub,146733000
36624,Russia,Sergei Bakinsky,756954922.0,Start,146733000
36625,Russia,Farid Babayev,757287913.0,Stub,146733000
36626,Russia,Sergey Antufyev,757343683.0,Stub,146733000
36627,Russia,Otari Arshba,757343684.0,Stub,146733000
36628,Russia,Vyacheslav Dudka,757343703.0,Stub,146733000
36629,Russia,Nikolay Denin,757343704.0,Stub,146733000
36630,Russia,Valery Kan,757343720.0,Start,146733000
36631,Russia,Pavel Ipatov,757343725.0,Start,146733000
36632,Russia,Alexander Nikolayevich Mikhaylov,757343739.0,Stub,146733000
36633,Russia,Sergey Katanandov,757343776.0,Stub,146733000
36634,Russia,Roman Kopin,757343810.0,Start,146733000
36635,Russia,Mikhail Ignatyev (politician),757343815.0,Stub,146733000
36636,Russia,Aleksandr Skorobogatko,757343829.0,Stub,146733000
36637,Russia,Boris Zolotaryov,757343832.0,Stub,146733000
36638,Russia,Konstantin Ilkovsky,757344569.0,Stub,146733000
36639,Russia,Andriy Ivanov,757537932.0,Start,146733000
36640,Russia,Julian Marchlewski,758000339.0,Start,146733000
36641,Russia,Vatslav Vorovsky,758341322.0,C,146733000
36642,Russia,Alexander Khloponin,758399893.0,Start,146733000
36643,Russia,Fyodor Kulakov,758614018.0,GA,146733000
36644,Russia,Vladimir Shumeyko,759131676.0,Stub,146733000
36645,Russia,Valery Zorkin,759540597.0,C,146733000
36646,Russia,Serge Youriévitch,759764943.0,GA,146733000
36647,Russia,Andrei Klepach,760031780.0,Stub,146733000
36648,Russia,Pyotr Smidovich,760283552.0,Stub,146733000
36649,Russia,Alexander Abalakov,760821113.0,Start,146733000
36650,Russia,Murder of Yuriy Chervochkin,761309782.0,C,146733000
36651,Russia,Igor Arkhipov,761351942.0,Stub,146733000
36652,Russia,Akhmed Malsagov,761353713.0,Stub,146733000
36653,Russia,Aleksandr Artemyev,761589338.0,Stub,146733000
36654,Russia,Mikhail Astafyev,761589729.0,Stub,146733000
36655,Russia,Vladimir Aseev,761591469.0,Stub,146733000
36656,Russia,Yury Afonin,761596180.0,Stub,146733000
36657,Russia,Andrey Golovatyuk,761915273.0,Stub,146733000
36658,Russia,Varlam Cherkezishvili,762223621.0,Start,146733000
36659,Russia,Yelena Vladimirovna Afanasyeva,762356046.0,Stub,146733000
36660,Russia,Dmitry Demushkin,762377033.0,Stub,146733000
36661,Russia,Yury Gladkov,762551117.0,Stub,146733000
36662,Russia,Yakov Lobanov-Rostovsky (1760–1831),763022731.0,Start,146733000
36663,Russia,Vladimir Kolesnikov,763350349.0,Stub,146733000
36664,Russia,Gennady Konyakhin,763372240.0,Stub,146733000
36665,Russia,Alexander Khinshtein,763675562.0,Stub,146733000
36666,Russia,Aleksei Ignatiev,763769414.0,Stub,146733000
36667,Russia,Esther Frumkin,764610350.0,Stub,146733000
36668,Russia,Alexander Vladimirovich Yakovenko,764720070.0,Start,146733000
36669,Russia,Kaadyr-ool Bicheldey,764968608.0,Stub,146733000
36670,Russia,Vadim Podbelsky,765120329.0,Stub,146733000
36671,Russia,Mikhail Chernyayev,765120865.0,Start,146733000
36672,Russia,Viktor Nikitich Panin,765121834.0,Stub,146733000
36673,Russia,Vyacheslav Ivanovich Zof,765122814.0,Start,146733000
36674,Russia,Ivan Delyanov,765123070.0,Start,146733000
